0,0
0.001,0.0022902744713166005
0.002,0.00458094754276769
0.003,0.00687201931556262
0.004,0.009163489890951209
0.005,0.011455359370223763
0.006,0.013747627854711123
0.007,0.016040295445784628
0.008,0.018333362244856214
0.009000000000000001,0.020626828353378358
0.01,0.02292069387284415
0.011,0.025214958904787314
0.012,0.02750962355078219
0.013000000000000001,0.02980468791244381
0.014,0.03210015209142785
0.015,0.03439601618943073
0.016,0.036692280308189565
0.017,0.038988944549482256
0.018000000000000002,0.041286009015127426
0.019,0.043583473806984505
0.02,0.04588133902695377
0.021,0.0481796047769763
0.022,0.05047827115903402
0.023,0.05277733827514974
0.024,0.055076806227387205
0.025,0.05737667511785101
0.026000000000000002,0.05967694504868675
0.027,0.06197761612208095
0.028,0.06427868844026115
0.029,0.06658016210549586
0.03,0.06888203722009462
0.031,0.07118431388640804
0.032,0.07348699220682783
0.033,0.07579007228378669
0.034,0.07809355421975857
0.035,0.08039743811725844
0.036000000000000004,0.08270172407884246
0.037,0.08500641220710799
0.038,0.08731150260469357
0.039,0.08961699537427902
0.04,0.09192289061858532
0.041,0.09422918844037476
0.042,0.0965358889424509
0.043000000000000003,0.09884299222765859
0.044,0.10115049839888407
0.045,0.10345840755905494
0.046,0.10576671981114008
0.047,0.10807543525814985
0.048,0.11038455400313597
0.049,0.11269407614919166
0.05,0.11500400179945154
0.051000000000000004,0.11731433105709177
0.052000000000000005,0.11962506402533003
0.053,0.1219362008074254
0.054,0.12424774150667868
0.055,0.12655968622643207
0.056,0.12887203507006956
0.057,0.13118478814101658
0.058,0.13349794554274025
0.059000000000000004,0.1358115073787494
0.06,0.1381254737525945
0.061,0.14043984476786778
0.062,0.14275462052820304
0.063,0.145069801137276
0.064,0.1473853866988041
0.065,0.14970137731654645
0.066,0.15201777309430425
0.067,0.15433457413592017
0.068,0.15665178054527906
0.069,0.1589693924263075
0.07,0.16128740988297394
0.07100000000000001,0.16360583301928885
0.07200000000000001,0.1659246619393046
0.073,0.16824389674711546
0.074,0.17056353754685794
0.075,0.1728835844427102
0.076,0.17520403753889272
0.077,0.17752489693966794
0.078,0.17984616274934034
0.079,0.1821678350722566
0.08,0.18448991401280537
0.081,0.1868123996754176
0.082,0.18913529216456637
0.083,0.19145859158476694
0.084,0.1937822980405767
0.085,0.19610641163659545
0.08600000000000001,0.19843093247746513
0.08700000000000001,0.20075586066786996
0.088,0.20308119631253643
0.089,0.20540693951623354
0.09,0.2077330903837724
0.091,0.2100596490200067
0.092,0.2123866155298324
0.093,0.2147139900181879
0.094,0.21704177259005392
0.095,0.21936996335045392
0.096,0.22169856240445368
0.097,0.2240275698571615
0.098,0.226356985813728
0.099,0.22868681037934682
0.1,0.2310170436592537
0.101,0.23334768575872739
0.10200000000000001,0.2356787367830888
0.10300000000000001,0.23801019683770192
0.10400000000000001,0.2403420660279731
0.105,0.24267434445935152
0.106,0.24500703223732911
0.107,0.24734012946744052
0.108,0.24967363625526298
0.109,0.25200755270641656
0.11,0.25434187892656446
0.111,0.25667661502141215
0.112,0.25901176109670837
0.113,0.26134731725824456
0.114,0.26368328361185506
0.115,0.26601966026341717
0.116,0.2683564473188511
0.117,0.27069364488412007
0.11800000000000001,0.27303125306523013
0.11900000000000001,0.2753692719682305
0.12,0.2777077016992134
0.121,0.2800465423643141
0.122,0.2823857940697108
0.123,0.28472545692162504
0.124,0.28706553102632126
0.125,0.2894060164901073
0.126,0.29174691341933384
0.127,0.2940882219203949
0.128,0.2964299420997279
0.129,0.29877207406381334
0.13,0.30111461791917477
0.131,0.30345757377237936
0.132,0.3058009417300373
0.133,0.30814472189880243
0.134,0.3104889143853718
0.135,0.3128335192964856
0.136,0.31517853673892776
0.137,0.3175239668195253
0.138,0.3198698096451491
0.139,0.32221606532271324
